order,ndivs,element,face,reference_face_id,neighbor_element,neighbor_face,neighbor_reference_face_id,max_abs_projected_mismatch,max_abs_direct_mismatch,max_abs_delta_M,max_abs_delta_P,max_abs_delta_M_plus_delta_P,max_abs_projected_minus_delta_sum,max_abs_decomposition_error
4,8,193,0,1,194,2,3,7.021449351021086e-08,7.806255641895632e-18,2.1656768666583615e-08,5.2204887602061434e-08,7.021449350240461e-08,7.806255641895632e-18,0.0
4,8,193,2,3,207,1,2,7.454658069311337e-08,1.3877787807814457e-17,1.8848566110674092e-08,5.569801457550039e-08,7.454658068617448e-08,1.3877787807814457e-17,0.0
4,8,194,0,1,195,1,2,6.685025126518251e-08,2.7755575615628914e-17,1.3967083752064458e-07,1.3737895030591085e-07,6.685025126518251e-08,2.7755575615628914e-17,0.0
4,8,195,0,1,196,2,3,7.15821380729148e-08,4.0115480381963664e-18,2.0566503457306734e-08,5.101563461560807e-08,7.15821380729148e-08,4.0115480381963664e-18,0.0
4,8,195,2,3,209,1,2,2.178745948655525e-07,1.3877787807814457e-17,1.0003476152986579e-07,1.178398333356867e-07,2.178745948655525e-07,1.3877787807814457e-17,0.0
4,8,196,0,1,197,1,2,2.3079716646862147e-07,6.938893903907228e-18,2.3611938420459166e-07,2.325063640958025e-07,2.3079716646862147e-07,6.938893903907228e-18,0.0
4,8,197,0,1,198,2,3,8.18255105651533e-08,5.204170427930421e-18,6.472504981980265e-08,4.8443915752136024e-08,8.182551056862275e-08,5.204170427930421e-18,0.0
4,8,197,2,3,211,1,2,3.601218025242603e-07,6.938893903907228e-18,3.31465670428549e-07,2.7727574087449414e-07,3.6012180252772974e-07,6.938893903907228e-18,0.0
4,8,198,0,1,199,1,2,3.028672666827159e-07,1.6696713456276768e-17,2.1104510734143433e-07,2.074454572820704e-07,3.02867266675777e-07,1.6696713456276768e-17,0.0
4,8,199,0,1,200,2,3,3.028672666827159e-07,1.6696713456276768e-17,2.074454572944303e-07,2.1104510734143433e-07,3.028672666827159e-07,1.6696713456276768e-17,0.0
4,8,199,2,3,213,1,2,1.6751379499496677e-07,2.7755575615628914e-17,4.584102144926383e-07,2.9089641949073264e-07,1.6751379501578345e-07,2.7755575615628914e-17,0.0
4,8,200,0,1,201,1,2,8.182551055127552e-08,3.469446951953614e-18,4.8443915746931854e-08,6.472504985970129e-08,8.182551054954079e-08,3.469446951953614e-18,0.0
4,8,201,0,1,202,2,3,2.3079716640617143e-07,3.469446951953614e-18,2.3250636411661918e-07,2.3611938419071388e-07,2.3079716640617143e-07,3.469446951953614e-18,0.0
4,8,201,2,3,215,1,2,3.60121802545077e-07,1.3877787807814457e-17,3.314656704493657e-07,2.772757408953108e-07,3.60121802545077e-07,1.3877787807814457e-17,0.0
4,8,202,0,1,203,1,2,7.158213814490583e-08,2.6834003769016235e-18,5.1015634679359156e-08,2.0566503468148756e-08,7.158213814750791e-08,2.6834003769016235e-18,0.0
4,8,203,0,1,204,2,3,6.685025130681588e-08,2.7755575615628914e-17,1.3737895030591085e-07,1.3967083756227794e-07,6.68502512790603e-08,2.7755575615628914e-17,0.0
4,8,203,2,3,217,1,2,2.1787459487943028e-07,1.3877787807814457e-17,1.0003476155762137e-07,1.1783983332180892e-07,2.1787459487943028e-07,1.3877787807814457e-17,0.0
4,8,204,0,1,205,1,2,7.021449352322129e-08,8.673617379884035e-18,5.22048876254802e-08,2.1656768663114168e-08,7.02144935318949e-08,8.673617379884035e-18,0.0
4,8,205,0,1,206,2,3,9.728301948730422e-09,1.3877787807814457e-17,5.750370005164207e-08,6.723200201425028e-08,9.72830196260821e-09,1.3877787807814457e-17,0.0
4,8,205,2,3,219,1,2,7.454658079025789e-08,1.3877787807814457e-17,1.88485662147575e-08,5.569801458243928e-08,7.454658079719678e-08,1.3877787807814457e-17,0.0
4,8,206,0,1,511,0,1,1.1114092979269685e-09,4.336808689942018e-19,2.9366545147013756e-08,2.8904708439247973e-08,1.1114092983606494e-09,4.336808689942018e-19,0.0
4,8,207,0,1,208,1,2,7.254451582505705e-08,2.7755575615628914e-17,1.3795369797897639e-07,1.0773796324525797e-07,7.254451581117927e-08,2.7755575615628914e-17,0.0
4,8,208,0,1,209,2,3,1.695216050659476e-07,1.0408340855860843e-17,8.24759339226877e-08,9.649454656927153e-08,1.695216050590087e-07,1.0408340855860843e-17,0.0
4,8,208,2,3,220,1,2,7.518186250637937e-08,2.0816681711721685e-17,1.980141026841631e-08,5.538045221714638e-08,7.518186248556269e-08,2.0816681711721685e-17,0.0
4,8,209,0,1,210,1,2,9.466746919706281e-08,4.163336342344337e-17,2.952038879039387e-07,2.0053641870687589e-07,9.466746919706281e-08,4.163336342344337e-17,0.0
4,8,210,0,1,211,2,3,1.5853332057530478e-07,2.0816681711721685e-17,1.5030060673132395e-07,1.8647530744975854e-07,1.585333205544881e-07,2.0816681711721685e-17,0.0
4,8,210,2,3,222,1,2,2.1567684039408563e-07,1.3877787807814457e-17,1.6012287684663562e-07,1.471890696130851e-07,2.1567684038020785e-07,1.3877787807814457e-17,0.0
4,8,211,0,1,212,1,2,2.6087927437745684e-07,2.7755575615628914e-17,4.4353923138451545e-07,3.7599971507845664e-07,2.6087927434970126e-07,2.7755575615628914e-17,0.0
4,8,212,0,1,213,2,3,1.4879683770535612e-07,4.163336342344337e-17,3.0225969517919116e-07,2.9967435689892685e-07,1.4879683774698949e-07,4.163336342344337e-17,0.0
4,8,212,2,3,224,1,2,2.7533445600856285e-07,1.3877787807814457e-17,4.951947047996882e-07,3.842003778870007e-07,2.7533445599468506e-07,1.3877787807814457e-17,0.0
4,8,213,0,1,214,1,2,1.4879683764984497e-07,2.7755575615628914e-17,2.996743568434157e-07,3.0225969517225226e-07,1.487968376220894e-07,2.7755575615628914e-17,0.0
4,8,214,0,1,215,2,3,2.6087927446072356e-07,4.163336342344337e-17,3.7599971508539554e-07,4.4353923148165997e-07,2.6087927450235693e-07,4.163336342344337e-17,0.0
4,8,214,2,3,226,1,2,2.753344560237417e-07,2.3852447794681098e-17,4.951947048179028e-07,3.8420037789393957e-07,2.7533445604759413e-07,2.3852447794681098e-17,0.0
4,8,215,0,1,216,1,2,1.5853332059612146e-07,1.3877787807814457e-17,1.864753074280745e-07,1.5030060675214063e-07,1.5853332060306036e-07,1.3877787807814457e-17,0.0
4,8,216,0,1,217,2,3,9.466746919706281e-08,2.7755575615628914e-17,2.005364186929981e-07,2.9520388786230534e-07,9.466746916930724e-08,2.7755575615628914e-17,0.0
4,8,216,2,3,228,1,2,2.156768404287801e-07,1.3877787807814457e-17,1.601228768674523e-07,1.4718906964084066e-07,2.1567684041490232e-07,1.3877787807814457e-17,0.0
4,8,217,0,1,218,1,2,1.6952160518043935e-07,1.0408340855860843e-17,9.649454658661877e-08,8.247593402330167e-08,1.69521605170031e-07,1.0408340855860843e-17,0.0
4,8,218,0,1,219,2,3,7.254451582505705e-08,2.7755575615628914e-17,1.077379632175024e-07,1.3795369797897639e-07,7.254451579730148e-08,2.7755575615628914e-17,0.0
4,8,218,2,3,230,1,2,7.518186249944048e-08,2.0816681711721685e-17,1.980141032392746e-08,5.53804521963297e-08,7.518186252025716e-08,2.0816681711721685e-17,0.0
4,8,219,0,1,510,0,1,4.0817813434790295e-09,5.204170427930421e-18,5.242902380644954e-08,5.271523374761333e-08,4.0817813434790295e-09,5.204170427930421e-18,0.0
4,8,220,0,1,221,1,2,2.1302408169387999e-07,2.7755575615628914e-17,1.9783294392949902e-07,1.5623043692070127e-07,2.1302408169387999e-07,2.7755575615628914e-17,0.0
4,8,221,0,1,222,2,3,2.0806035690157376e-07,1.3877787807814457e-17,2.2910432601053188e-07,2.5073333607961157e-07,2.0806035690157376e-07,1.3877787807814457e-17,0.0
4,8,221,2,3,231,1,2,4.534041847525927e-08,2.7755575615628914e-17,6.156799717271788e-08,1.6227578669703036e-08,4.5340418503014845e-08,2.7755575615628914e-17,0.0
4,8,222,0,1,223,1,2,2.971833552717351e-07,4.163336342344337e-17,4.155650412951406e-07,3.14522958483332e-07,2.9718335524397954e-07,4.163336342344337e-17,0.0
4,8,223,0,1,224,2,3,1.0859652146977261e-07,4.163336342344337e-17,3.935672206190066e-07,4.1396156980066934e-07,1.0859652151140597e-07,4.163336342344337e-17,0.0
4,8,223,2,3,233,1,2,9.848930253991695e-08,3.469446951953614e-17,2.8451562683606824e-07,1.8714393872423796e-07,9.848930256073363e-08,3.469446951953614e-17,0.0
4,8,224,0,1,225,1,2,1.1145257905464945e-07,5.551115123125783e-17,5.080303647486684e-07,4.1146442442130393e-07,1.1145257905464945e-07,5.551115123125783e-17,0.0
4,8,225,0,1,226,2,3,1.1145257901301608e-07,5.551115123125783e-17,4.11464424351915e-07,5.08030364707035e-07,1.1145257901301608e-07,5.551115123125783e-17,0.0
4,8,225,2,3,235,1,2,5.5066777646453624e-08,2.0816681711721685e-17,4.4467449131571635e-07,3.9007546219840816e-07,5.5066777646453624e-08,2.0816681711721685e-17,0.0
4,8,226,0,1,227,1,2,1.0859652163630606e-07,2.0816681711721685e-17,4.1396156980066934e-07,3.9356722066064e-07,1.0859652163630606e-07,2.0816681711721685e-17,0.0
4,8,227,0,1,228,2,3,2.971833552856129e-07,4.163336342344337e-17,3.1452295842782085e-07,4.1556504135065175e-07,2.971833552994907e-07,4.163336342344337e-17,0.0
4,8,227,2,3,237,1,2,9.84893025954281e-08,2.0816681711721685e-17,2.845156268568849e-07,1.8714393873811574e-07,9.84893025954281e-08,2.0816681711721685e-17,0.0
4,8,228,0,1,229,1,2,2.08060357081985e-07,2.0816681711721685e-17,2.5073333611430604e-07,2.2910432606604303e-07,2.0806035706810722e-07,2.0816681711721685e-17,0.0
4,8,229,0,1,230,2,3,2.1302408162449105e-07,2.7755575615628914e-17,1.5623043686519011e-07,1.9783294386011008e-07,2.1302408162449105e-07,2.7755575615628914e-17,0.0
4,8,229,2,3,239,1,2,4.5340418503014845e-08,1.3877787807814457e-17,6.156799720047346e-08,1.622757869745861e-08,4.5340418503014845e-08,1.3877787807814457e-17,0.0
4,8,230,0,1,507,0,1,1.2325266592061457e-08,6.938893903907228e-18,1.0378270889205288e-07,9.145744230693031e-08,1.2325266585122563e-08,6.938893903907228e-18,0.0
4,8,231,0,1,232,1,2,2.3522354485050467e-07,5.551115123125783e-17,1.402746622053419e-07,1.1986942102804043e-07,2.3522354486438246e-07,5.551115123125783e-17,0.0
4,8,232,0,1,233,2,3,7.65785637263372e-08,8.326672684688674e-17,2.9619829371163586e-07,2.2694969487035976e-07,7.657856371245941e-08,8.326672684688674e-17,0.0
4,8,232,2,3,240,1,2,1.4851449033764785e-07,1.3877787807814457e-17,1.3079624659045885e-07,1.035230969385903e-07,1.4851449033070896e-07,1.3877787807814457e-17,0.0
4,8,233,0,1,234,1,2,1.410728756590096e-07,5.551115123125783e-17,2.1321170409760448e-07,2.1391712642926386e-07,1.4107287564513182e-07,5.551115123125783e-17,0.0
4,8,234,0,1,235,2,3,1.3873991835944288e-07,8.326672684688674e-17,3.396696184598813e-07,3.510638937886945e-07,1.3873991840107625e-07,8.326672684688674e-17,0.0
4,8,234,2,3,242,1,2,1.1241134099644959e-07,7.806255641895632e-18,2.787481230837052e-07,2.5802835094696636e-07,1.1241134098886017e-07,7.806255641895632e-18,0.0
4,8,235,0,1,236,1,2,1.3873991831780952e-07,2.7755575615628914e-17,3.510638935944055e-07,3.396696184737591e-07,1.387399183455651e-07,2.7755575615628914e-17,0.0
4,8,236,0,1,237,2,3,1.410728756590096e-07,2.7755575615628914e-17,2.1391712640150828e-07,2.1321170420862678e-07,1.410728756728874e-07,2.7755575615628914e-17,0.0
4,8,236,2,3,244,1,2,1.1241134095785199e-07,2.0816681711721685e-17,2.7874812312880803e-07,2.580283509467495e-07,1.1241134095763515e-07,2.0816681711721685e-17,0.0
4,8,237,0,1,238,1,2,7.657856365694826e-08,8.326672684688674e-17,2.2694969488423755e-07,2.961982936561247e-07,7.657856364307047e-08,8.326672684688674e-17,0.0
4,8,238,0,1,239,2,3,2.3522354483662689e-07,1.3877787807814457e-17,1.1986942100028486e-07,1.4027466224697527e-07,2.352235448227491e-07,1.3877787807814457e-17,0.0
4,8,238,2,3,246,1,2,1.4851449031336172e-07,2.0816681711721685e-17,1.307962466529089e-07,1.0352309695593753e-07,1.485144903272395e-07,2.0816681711721685e-17,0.0
4,8,239,0,1,502,0,1,2.356452831475675e-08,1.3877787807814457e-17,1.4522399876398806e-07,1.216594704492313e-07,2.356452831475675e-08,1.3877787807814457e-17,0.0
4,8,240,0,1,241,1,2,5.435434406730888e-08,2.7755575615628914e-17,3.034532908285925e-08,3.9776305679750656e-08,5.435434406730888e-08,2.7755575615628914e-17,0.0
4,8,241,0,1,242,2,3,1.8596473227994181e-07,1.3877787807814457e-17,1.6956956741531748e-07,1.5556400624616717e-07,1.8596473227994181e-07,1.3877787807814457e-17,0.0
4,8,241,2,3,247,1,2,8.269107778721696e-08,2.42861286636753e-17,1.0532852996736342e-07,9.242410793815214e-08,8.269107778027807e-08,2.42861286636753e-17,0.0
4,8,242,0,1,243,1,2,1.1215763426331016e-07,4.163336342344337e-17,1.124182436584853e-07,7.559169336313065e-08,1.1215763430494352e-07,4.163336342344337e-17,0.0
4,8,243,0,1,244,2,3,1.1215763438821025e-07,4.163336342344337e-17,7.559169340476402e-08,1.1241824371399645e-07,1.1215763442984361e-07,4.163336342344337e-17,0.0
4,8,243,2,3,249,1,2,1.2571772393943359e-08,2.3418766925686896e-17,1.1309223934066748e-07,1.1842657678378526e-07,1.2571772408688509e-08,2.3418766925686896e-17,0.0
4,8,244,0,1,245,1,2,1.8596473223830845e-07,1.3877787807814457e-17,1.5556400624616717e-07,1.6956956737368412e-07,1.8596473222443066e-07,1.3877787807814457e-17,0.0
4,8,245,0,1,246,2,3,5.435434401179773e-08,2.7755575615628914e-17,3.9776305624239505e-08,3.03453290273481e-08,5.435434401179773e-08,2.7755575615628914e-17,0.0
4,8,245,2,3,251,1,2,8.269107781670726e-08,1.3877787807814457e-17,1.0532853002287457e-07,9.242410795549938e-08,8.269107783058505e-08,1.3877787807814457e-17,0.0
4,8,246,0,1,495,0,1,2.3564528328634538e-08,2.7755575615628914e-17,1.0169572325913201e-07,7.813119493049747e-08,2.3564528328634538e-08,2.7755575615628914e-17,0.0
4,8,247,0,1,248,1,2,3.117818282716289e-08,4.163336342344337e-17,2.967901223394076e-08,7.394514306424682e-09,3.117818279940732e-08,4.163336342344337e-17,0.0
4,8,248,0,1,249,2,3,8.94860534561559e-08,2.7755575615628914e-17,3.5838473314009356e-08,5.364758012826876e-08,8.948605344227811e-08,2.7755575615628914e-17,0.0
4,8,248,2,3,252,1,2,1.5921565349116817e-08,1.3010426069826053e-17,4.1432703798242876e-08,3.6753441359294644e-08,1.5921565362127243e-08,1.3010426069826053e-17,0.0
4,8,249,0,1,250,1,2,8.948605347003369e-08,2.7755575615628914e-17,5.364758018377991e-08,3.583847328625378e-08,8.948605347003369e-08,2.7755575615628914e-17,0.0
4,8,250,0,1,251,2,3,3.117818284104068e-08,4.163336342344337e-17,7.394514361935833e-09,2.96790123033297e-08,3.1178182868796256e-08,4.163336342344337e-17,0.0
4,8,250,2,3,254,1,2,1.5921565349116817e-08,1.3010426069826053e-17,4.143270382686581e-08,3.675344138152079e-08,1.592156533610639e-08,1.3010426069826053e-17,0.0
4,8,251,0,1,486,0,1,1.2325266682267078e-08,2.7755575615628914e-17,4.112495585739673e-08,3.211347250620111e-08,1.2325266654511502e-08,2.7755575615628914e-17,0.0
4,8,252,0,1,253,1,2,2.0988379104136534e-08,1.3877787807814457e-17,1.7514197106494045e-08,3.4741819837647014e-09,2.0988379090258746e-08,1.3877787807814457e-17,0.0
4,8,253,0,1,254,2,3,2.0988379173525473e-08,1.3877787807814457e-17,3.4741819976424893e-09,1.7514197175882984e-08,2.0988379173525473e-08,1.3877787807814457e-17,0.0
4,8,253,2,3,255,1,2,1.5842010184143746e-09,2.168404344971009e-19,9.16251034505794e-09,7.57830934941181e-09,1.584201018631215e-09,2.168404344971009e-19,0.0
4,8,254,0,1,475,0,1,4.081781315723454e-09,1.3877787807814457e-17,1.946617037007492e-08,1.9752380370219313e-08,4.081781301845666e-09,1.3877787807814457e-17,0.0
4,8,255,0,1,462,0,1,1.1114093118047563e-09,1.3877787807814457e-17,4.820337268229835e-09,4.358500581280733e-09,1.1114092979269685e-09,1.3877787807814457e-17,0.0
4,8,256,0,1,257,1,2,1.1312502927462997e-08,2.7755575615628914e-17,5.965369265920062e-08,4.834118971092094e-08,1.1312502948279679e-08,2.7755575615628914e-17,0.0
4,8,256,1,2,448,2,3,4.163336342344337e-17,1.3877787807814457e-17,2.4546207871845027e-08,2.4546207830211664e-08,4.163336342344337e-17,1.3877787807814457e-17,0.0
4,8,256,2,3,320,1,2,1.1114093257909644e-09,4.336808689942018e-19,2.8904708409757673e-08,2.9366545150483203e-08,1.1114093262246452e-09,4.336808689942018e-19,0.0
4,8,257,0,1,258,2,3,5.35582015195879e-08,1.0408340855860843e-17,1.5374384119970497e-08,3.8183817399617404e-08,5.35582015195879e-08,1.0408340855860843e-17,0.0
4,8,257,2,3,271,1,2,4.9226114434697266e-08,1.3877787807814457e-17,2.0278787343785964e-08,3.469069048689377e-08,4.9226114448575053e-08,1.3877787807814457e-17,0.0
4,8,258,0,1,259,1,2,6.104219096858543e-08,4.163336342344337e-17,1.0120025657756049e-07,6.630525939410603e-08,6.104219094082985e-08,4.163336342344337e-17,0.0
4,8,258,1,2,463,2,3,5.551115123125783e-17,1.3877787807814457e-17,3.2962853405149595e-08,3.2962853335760656e-08,6.938893903907228e-17,1.3877787807814457e-17,0.0
4,8,259,0,1,260,2,3,4.4003679741666524e-08,1.3877787807814457e-17,1.8302239834788736e-08,2.5701439906877788e-08,4.4003679741666524e-08,1.3877787807814457e-17,0.0
4,8,259,2,3,273,1,2,8.003555174163068e-08,4.163336342344337e-17,4.663746080990627e-08,5.864770413754883e-08,8.003555174163068e-08,4.163336342344337e-17,0.0
4,8,260,0,1,261,1,2,1.3033300395870473e-07,5.551115123125783e-17,1.0540883600695938e-07,5.090190688394891e-08,1.3033300395870473e-07,5.551115123125783e-17,0.0
4,8,260,1,2,476,2,3,5.551115123125783e-17,2.7755575615628914e-17,6.26577530971062e-08,6.265775312486177e-08,5.551115123125783e-17,2.7755575615628914e-17,0.0
4,8,261,0,1,262,2,3,3.902575027719957e-08,1.3877787807814457e-17,2.490799995424897e-08,1.4191410116493053e-08,3.9025750291077355e-08,1.3877787807814457e-17,0.0
4,8,261,2,3,275,1,2,3.7416185177940875e-08,2.7755575615628914e-17,6.063234395115025e-08,9.516932991671112e-08,3.74161851501853e-08,2.7755575615628914e-17,0.0
4,8,262,0,1,263,1,2,8.670905451979571e-08,2.7755575615628914e-17,3.6751565235526584e-08,4.995748929814692e-08,8.67090545336735e-08,2.7755575615628914e-17,0.0
4,8,262,1,2,487,2,3,1.1102230246251565e-16,2.7755575615628914e-17,4.3528275511794945e-08,4.3528275456283794e-08,1.1102230246251565e-16,2.7755575615628914e-17,0.0
4,8,263,0,1,264,2,3,8.670905447816235e-08,6.938893903907228e-17,4.995748927039134e-08,3.675156524940437e-08,8.670905451979571e-08,6.938893903907228e-17,0.0
4,8,263,2,3,277,1,2,4.8805335273183204e-08,8.326672684688674e-17,4.3881054345717985e-08,7.968276388714557e-08,4.880533530093878e-08,8.326672684688674e-17,0.0
4,8,264,0,1,265,1,2,3.9025750235566203e-08,2.7755575615628914e-17,1.4191410060981902e-08,2.490799993343229e-08,3.9025750235566203e-08,2.7755575615628914e-17,0.0
4,8,264,1,2,496,2,3,5.551115123125783e-17,2.7755575615628914e-17,4.352827540077264e-08,4.352827534526149e-08,8.326672684688674e-17,2.7755575615628914e-17,0.0
4,8,265,0,1,266,2,3,1.3033300383380464e-07,2.7755575615628914e-17,5.090190687007112e-08,1.0540883592369266e-07,1.3033300386156021e-07,2.7755575615628914e-17,0.0
4,8,265,2,3,279,1,2,3.74161852612076e-08,2.7755575615628914e-17,6.06323437846168e-08,9.51693298334444e-08,3.741618528896318e-08,2.7755575615628914e-17,0.0
4,8,266,0,1,267,1,2,4.400367967921648e-08,2.0816681711721685e-17,2.5701439941572257e-08,1.830223971682754e-08,4.40036796583998e-08,2.0816681711721685e-17,0.0
4,8,266,1,2,503,2,3,8.326672684688674e-17,2.7755575615628914e-17,6.265775305547283e-08,6.265775302771726e-08,5.551115123125783e-17,2.7755575615628914e-17,0.0
4,8,267,0,1,268,2,3,6.104219092695207e-08,5.551115123125783e-17,6.630525939410603e-08,1.012002565636827e-07,6.104219096858543e-08,5.551115123125783e-17,0.0
4,8,267,2,3,281,1,2,8.003555174163068e-08,4.163336342344337e-17,4.663746071276176e-08,5.864770417918219e-08,8.003555174163068e-08,4.163336342344337e-17,0.0
4,8,268,0,1,269,1,2,5.3558201637549097e-08,6.938893903907228e-18,3.818381743431187e-08,1.537438419629833e-08,5.35582016306102e-08,6.938893903907228e-18,0.0
4,8,268,1,2,508,2,3,6.938893903907228e-17,1.3877787807814457e-17,3.296285341902738e-08,3.296285343290517e-08,6.938893903907228e-17,1.3877787807814457e-17,0.0
4,8,269,0,1,270,2,3,1.131250291358521e-08,2.7755575615628914e-17,4.8341189738676515e-08,5.965369263144504e-08,1.1312502892768528e-08,2.7755575615628914e-17,0.0
4,8,269,2,3,283,1,2,4.9226114365308327e-08,1.3877787807814457e-17,2.027878742705269e-08,3.469069044526041e-08,4.922611435143054e-08,1.3877787807814457e-17,0.0
4,8,270,1,2,511,2,3,5.551115123125783e-17,1.3877787807814457e-17,2.454620785796724e-08,2.4546207871845027e-08,6.938893903907228e-17,1.3877787807814457e-17,0.0
4,8,271,0,1,272,1,2,5.53479263948331e-08,2.7755575615628914e-17,1.0291739614698425e-07,9.594624648251449e-08,5.53479263948331e-08,2.7755575615628914e-17,0.0
4,8,271,2,3,322,1,2,4.081781331335965e-09,5.204170427930421e-18,5.271523376149112e-08,5.24290237891023e-08,4.081781331335965e-09,5.204170427930421e-18,0.0
4,8,272,0,1,273,2,3,1.2838854136776323e-07,1.3877787807814457e-17,6.419628822973422e-08,6.41922531449679e-08,1.2838854137470213e-07,1.3877787807814457e-17,0.0
4,8,272,2,3,284,1,2,4.0403955348100595e-08,0.0,1.9067333004163523e-08,2.1336622343937073e-08,4.0403955348100595e-08,0.0,0.0
4,8,273,0,1,274,1,2,8.933313176695545e-08,4.163336342344337e-17,1.7677731116438888e-07,8.744417936967785e-08,8.933313179471103e-08,4.163336342344337e-17,0.0
4,8,274,0,1,275,2,3,1.0351920592954755e-07,4.163336342344337e-17,8.453118345574939e-08,3.477082589908864e-08,1.0351920592954755e-07,4.163336342344337e-17,0.0
4,8,274,2,3,286,1,2,4.6375686263422367e-08,8.326672684688674e-17,7.470891344452113e-08,7.405706373142529e-08,4.637568629117794e-08,8.326672684688674e-17,0.0
4,8,275,0,1,276,1,2,1.8477201427224976e-07,2.7755575615628914e-17,1.5753669027618322e-07,7.337042093324975e-08,1.8477201427224976e-07,2.7755575615628914e-17,0.0
4,8,276,0,1,277,2,3,9.905153926237364e-08,2.7755575615628914e-17,8.078982698112025e-08,5.7515323656498474e-08,9.905153926237364e-08,2.7755575615628914e-17,0.0
4,8,276,2,3,288,1,2,3.014339669538124e-08,8.326672684688674e-17,1.1351744935717001e-07,1.3735459078456635e-07,3.014339677864797e-08,8.326672684688674e-17,0.0
4,8,277,0,1,278,1,2,9.905153933176258e-08,1.3877787807814457e-17,5.751532367037626e-08,8.078982700887583e-08,9.905153934564037e-08,1.3877787807814457e-17,0.0
4,8,278,0,1,279,2,3,1.847720142444942e-07,2.7755575615628914e-17,7.337042094712753e-08,1.575366903039388e-07,1.847720142306164e-07,2.7755575615628914e-17,0.0
4,8,278,2,3,290,1,2,3.0143396806403544e-08,1.1102230246251565e-16,1.135174492461477e-07,1.3735459086783308e-07,3.014339669538124e-08,1.1102230246251565e-16,0.0
4,8,279,0,1,280,1,2,1.0351920615159216e-07,1.3877787807814457e-17,3.477082591296643e-08,8.453118353901612e-08,1.0351920616546995e-07,1.3877787807814457e-17,0.0
4,8,280,0,1,281,2,3,8.933313169756651e-08,4.163336342344337e-17,8.744417935580007e-08,1.7677731105336658e-07,8.933313169756651e-08,4.163336342344337e-17,0.0
4,8,280,2,3,292,1,2,4.637568618015564e-08,5.551115123125783e-17,7.470891333349883e-08,7.405706378693644e-08,4.637568618015564e-08,5.551115123125783e-17,0.0
4,8,281,0,1,282,1,2,1.2838854146490775e-07,2.0816681711721685e-17,6.419225321435684e-08,6.419628826442869e-08,1.2838854147878553e-07,2.0816681711721685e-17,0.0
4,8,282,0,1,283,2,3,5.5347926436466466e-08,2.7755575615628914e-17,9.59462464686367e-08,1.0291739616086204e-07,5.534792646422204e-08,2.7755575615628914e-17,0.0
4,8,282,2,3,294,1,2,4.040395518156714e-08,2.7755575615628914e-17,1.9067332865385644e-08,2.1336622316181497e-08,4.040395518156714e-08,2.7755575615628914e-17,0.0
4,8,284,0,1,285,1,2,1.4810608861548502e-07,2.0816681711721685e-17,1.4369527624735756e-07,1.2717783409721406e-07,1.481060886293628e-07,2.0816681711721685e-17,0.0
4,8,284,2,3,324,1,2,1.2325266585122563e-08,6.938893903907228e-18,9.145744229305253e-08,1.037827088712362e-07,1.2325266578183669e-08,6.938893903907228e-18,0.0
4,8,285,0,1,286,2,3,1.7415707018186843e-07,2.7755575615628914e-17,1.6189610302363988e-07,1.21711734690777e-07,1.7415707018186843e-07,2.7755575615628914e-17,0.0
4,8,285,2,3,295,1,2,2.747116653600834e-08,2.7755575615628914e-17,2.8065052642967103e-08,3.3865877435701464e-08,2.747116653600834e-08,2.7755575615628914e-17,0.0
4,8,286,0,1,287,1,2,1.4846793344736042e-07,6.938893903907228e-17,1.8551088049045816e-07,9.725159193230137e-08,1.48467933475116e-07,6.938893903907228e-17,0.0
4,8,287,0,1,288,2,3,1.3659453762526752e-07,2.7755575615628914e-17,1.6046033650407576e-07,5.284902970803529e-08,1.365945376530231e-07,2.7755575615628914e-17,0.0
4,8,287,2,3,297,1,2,1.4058500308333777e-08,2.7755575615628914e-17,1.001993715221694e-07,1.0080434134640548e-07,1.4058500336089352e-08,2.7755575615628914e-17,0.0
4,8,288,0,1,289,1,2,1.6605160828297993e-07,2.7755575615628914e-17,1.1795490262311858e-07,1.0449708263970958e-07,1.6605160828297993e-07,2.7755575615628914e-17,0.0
4,8,289,0,1,290,2,3,1.6605160803317975e-07,2.7755575615628914e-17,1.0449708270909852e-07,1.1795490242882956e-07,1.6605160801930197e-07,2.7755575615628914e-17,0.0
4,8,289,2,3,299,1,2,2.6666072100445248e-08,1.1102230246251565e-16,1.4515504237477828e-07,1.279711579205145e-07,2.6666072183711975e-08,1.1102230246251565e-16,0.0
4,8,290,0,1,291,1,2,1.3659453769465646e-07,5.551115123125783e-17,5.2849029735790864e-08,1.604603364624424e-07,1.3659453770853425e-07,5.551115123125783e-17,0.0
4,8,291,0,1,292,2,3,1.4846793343348264e-07,4.163336342344337e-17,9.725159198781252e-08,1.8551088042106922e-07,1.4846793344736042e-07,4.163336342344337e-17,0.0
4,8,291,2,3,301,1,2,1.4058500169555899e-08,8.326672684688674e-17,1.0019937160543613e-07,1.0080434137416106e-07,1.4058500169555899e-08,8.326672684688674e-17,0.0
4,8,292,0,1,293,1,2,1.741570703206463e-07,4.163336342344337e-17,1.2171173473934926e-07,1.6189610306527324e-07,1.741570703345241e-07,4.163336342344337e-17,0.0
4,8,293,0,1,294,2,3,1.4810608861548502e-07,1.3877787807814457e-17,1.27177834166603e-07,1.4369527623347977e-07,1.4810608861548502e-07,1.3877787807814457e-17,0.0
