ndivs,state,element,face,neighbor_element,neighbor_face,n_face_points,max_abs_aM,max_abs_aP,max_abs_metric_mismatch,relative_metric_mismatch,weighted_l2_metric_mismatch,R_geo_face,I_direct_face,interface_formula_error
4,constant,56,2,60,1,5,0.0880286264209536,0.08802069127363531,1.0535766857083795e-05,0.00011968568959262948,6.5444185145115135e-06,-1.531759710183884e-07,-1.5317597101705537e-07,1.3330181007414552e-18
4,constant,57,0,58,1,5,0.24012268056302424,0.24011986512908176,6.20085531904957e-06,2.582369688906605e-05,3.7270444574630457e-06,-4.862433441977647e-08,-4.862433441668941e-08,3.087064515827501e-18
4,constant,58,0,59,2,5,0.2715543496552849,0.27155172371942526,2.7413414664723135e-05,0.00010095001129432148,1.1991975994279111e-05,-1.435329927988603e-07,-1.4353299279050622e-07,8.35407420053235e-18
4,constant,58,2,62,1,5,0.08802862642095373,0.08802069127363533,1.0535766857082927e-05,0.00011968568959261945,6.54441851453309e-06,1.5317597101865484e-07,1.5317597101719625e-07,1.4585907351719052e-18
4,constant,59,0,126,0,5,0.13881387044224894,0.13881155875132006,3.185771608821275e-06,2.2949951605496506e-05,1.756486988628661e-06,6.087263817134574e-08,6.087263816799922e-08,3.346521295483334e-18
4,constant,60,0,61,1,5,0.23663784602591953,0.23663972979128695,5.800489793011954e-06,2.4511901691773852e-05,2.5617740899659107e-06,3.9449906484352685e-08,3.9449906486422675e-08,2.0699897044119e-18
4,constant,61,0,62,2,5,0.23663972979128692,0.23663784602591947,5.800489793122976e-06,2.4511901692243017e-05,2.5617740900280135e-06,-3.9449906498456154e-08,-3.944990649186534e-08,6.590816302144914e-18
4,constant,61,2,63,1,5,0.012906962482247932,0.012906384474121771,7.208578000385268e-07,5.585030568036323e-05,5.725979213811644e-07,5.750228746223627e-19,7.775166885753439e-19,2.0249381395298117e-19
4,constant,62,0,123,0,5,0.1889177513135359,0.18891456554192712,3.185771608765764e-06,1.6863272967284702e-05,1.756486988615628e-06,-6.087263819542191e-08,-6.087263820104303e-08,5.621122396216351e-18
4,constant,63,0,118,0,5,0.1427146490830865,0.14271482846942465,3.523578166464425e-07,2.468964300524188e-06,1.7711045099352742e-07,9.382716567624112e-09,9.382716567769256e-09,1.4514372772345466e-19
4,constant,64,0,65,1,5,0.16754766145244576,0.16754496763628457,4.9471431746855865e-06,2.952678140535975e-05,2.2854594623634463e-06,1.700049246744121e-08,1.7000492462252155e-08,5.189056183777852e-18
